station_id,utc_time,PM2.5,PM10,NO2
MY7,2018-05-27 11:00:00,33.4,56.9,
MY7,2018-05-27 12:00:00,37.0,55.0,
MY7,2018-05-27 13:00:00,33.0,55.2,
MY7,2018-05-27 14:00:00,28.8,52.0,
MY7,2018-05-27 15:00:00,29.8,45.2,
MY7,2018-05-27 16:00:00,20.9,32.5,
MY7,2018-05-27 17:00:00,19.0,36.2,
MY7,2018-05-27 18:00:00,16.5,33.8,
MY7,2018-05-27 19:00:00,17.6,36.7,
MY7,2018-05-27 20:00:00,16.6,30.6,
MY7,2018-05-27 21:00:00,14.8,28.5,
MY7,2018-05-27 22:00:00,15.1,22.5,
MY7,2018-05-27 23:00:00,16.4,24.4,
MY7,2018-05-28 00:00:00,33.0,42.1,
MY7,2018-05-28 01:00:00,55.3,69.6,
MY7,2018-05-28 02:00:00,60.9,70.5,
MY7,2018-05-28 03:00:00,59.7,71.4,
MY7,2018-05-28 04:00:00,54.1,66.1,
MY7,2018-05-28 05:00:00,48.7,58.8,
MY7,2018-05-28 06:00:00,44.3,54.6,
MY7,2018-05-28 07:00:00,35.9,40.7,
MY7,2018-05-28 08:00:00,29.6,38.5,
MY7,2018-05-28 09:00:00,24.2,34.9,
MY7,2018-05-28 10:00:00,24.1,27.5,
MY7,2018-05-28 11:00:00,27.4,31.9,
MY7,2018-05-28 12:00:00,30.7,35.3,
MY7,2018-05-28 13:00:00,25.3,37.8,
MY7,2018-05-28 14:00:00,28.6,31.1,
MY7,2018-05-28 15:00:00,23.1,31.0,
MY7,2018-05-28 16:00:00,22.6,35.0,
MY7,2018-05-28 17:00:00,21.7,30.9,
MY7,2018-05-28 18:00:00,25.5,32.5,
MY7,2018-05-28 19:00:00,26.7,34.2,
MY7,2018-05-28 20:00:00,23.7,27.6,
MY7,2018-05-28 21:00:00,23.3,27.3,
MY7,2018-05-28 22:00:00,23.1,25.4,
MY7,2018-05-28 23:00:00,28.9,27.9,
MY7,2018-05-29 00:00:00,31.4,32.4,
MY7,2018-05-29 01:00:00,29.9,32.9,
MY7,2018-05-29 02:00:00,25.0,27.7,
MY7,2018-05-29 03:00:00,22.0,21.9,
MY7,2018-05-29 04:00:00,18.7,19.8,
MY7,2018-05-29 05:00:00,14.8,21.0,
MY7,2018-05-29 06:00:00,18.9,22.1,
MY7,2018-05-29 07:00:00,22.2,25.3,
MY7,2018-05-29 08:00:00,24.5,23.9,
MY7,2018-05-29 09:00:00,23.5,26.1,
MY7,2018-05-29 10:00:00,23.2,26.2,
MY7,2018-05-29 11:00:00,21.3,22.7,
MY7,2018-05-29 12:00:00,20.1,20.6,
MY7,2018-05-29 13:00:00,21.2,15.5,
MY7,2018-05-29 14:00:00,20.1,22.3,
MY7,2018-05-29 15:00:00,19.9,20.9,
MY7,2018-05-29 16:00:00,18.9,21.9,
MY7,2018-05-29 17:00:00,18.1,19.4,
MY7,2018-05-29 18:00:00,18.2,25.0,
MY7,2018-05-29 19:00:00,20.6,20.6,
MY7,2018-05-29 20:00:00,20.3,21.3,
MY7,2018-05-29 21:00:00,20.8,21.6,
MY7,2018-05-29 22:00:00,13.8,19.3,
MY7,2018-05-29 23:00:00,15.0,18.8,
MY7,2018-05-30 00:00:00,12.5,17.2,
MY7,2018-05-30 01:00:00,11.2,11.2,
MY7,2018-05-30 02:00:00,11.4,14.5,
MY7,2018-05-30 03:00:00,8.9,10.6,
MY7,2018-05-30 04:00:00,9.8,10.0,
MY7,2018-05-30 05:00:00,11.4,10.2,
MY7,2018-05-30 06:00:00,11.6,16.6,
MY7,2018-05-30 07:00:00,11.0,14.2,
MY7,2018-05-30 08:00:00,14.2,17.7,
MY7,2018-05-30 09:00:00,15.1,20.2,
MY7,2018-05-30 10:00:00,20.3,23.2,
MY7,2018-05-30 11:00:00,25.6,33.8,
MY7,2018-05-30 12:00:00,0.0,0.0,
MY7,2018-05-30 13:00:00,35.2,44.6,
MY7,2018-05-30 14:00:00,30.6,36.9,
MY7,2018-05-30 15:00:00,29.9,38.4,
MY7,2018-05-30 16:00:00,29.0,38.8,
MY7,2018-05-30 17:00:00,26.2,35.7,
MY7,2018-05-30 18:00:00,25.2,33.5,
MY7,2018-05-30 19:00:00,28.5,33.0,
MY7,2018-05-30 20:00:00,31.4,37.8,
MY7,2018-05-30 21:00:00,34.8,41.9,
MY7,2018-05-30 22:00:00,41.5,49.7,
MY7,2018-05-30 23:00:00,50.5,64.7,
MY7,2018-05-31 00:00:00,48.8,60.1,
MY7,2018-05-31 01:00:00,37.9,45.6,
MY7,2018-05-31 02:00:00,34.1,38.2,
MY7,2018-05-31 03:00:00,26.3,30.6,
MY7,2018-05-31 04:00:00,24.0,30.6,
MY7,2018-05-31 05:00:00,25.0,28.4,
MY7,2018-05-31 06:00:00,27.3,33.2,
MY7,2018-05-31 07:00:00,25.1,31.2,
MY7,2018-05-31 08:00:00,29.6,40.6,
MY7,2018-05-31 09:00:00,28.3,36.5,
MY7,2018-05-31 10:00:00,21.7,36.3,
MY7,2018-05-31 11:00:00,21.5,31.0,
MY7,2018-05-31 12:00:00,38.9,50.1,
MY7,2018-05-31 13:00:00,35.5,42.6,
MY7,2018-05-31 14:00:00,26.6,32.8,
MY7,2018-05-31 15:00:00,25.4,32.7,
MY7,2018-05-31 16:00:00,36.1,49.9,
MY7,2018-05-31 17:00:00,49.7,59.9,
MY7,2018-05-31 18:00:00,48.1,61.5,
MY7,2018-05-31 19:00:00,31.7,42.7,
MY7,2018-05-31 20:00:00,28.6,37.9,
MY7,2018-05-31 21:00:00,49.5,57.7,
ST5,2018-05-01 00:00:00,10.0,14.0,29.3
ST5,2018-05-01 01:00:00,10.0,18.0,17.9
ST5,2018-05-01 02:00:00,9.0,14.0,18.2
ST5,2018-05-01 03:00:00,10.0,,18.3
ST5,2018-05-01 04:00:00,8.0,11.0,23.3
ST5,2018-05-01 05:00:00,10.0,24.0,47.7
ST5,2018-05-01 06:00:00,10.0,55.0,51.9
ST5,2018-05-01 07:00:00,8.0,41.0,45.5
ST5,2018-05-01 08:00:00,10.0,50.0,39.0
ST5,2018-05-01 09:00:00,14.0,43.0,27.1
ST5,2018-05-01 10:00:00,,50.0,36.7
ST5,2018-05-01 11:00:00,7.0,29.0,27.0
ST5,2018-05-01 12:00:00,8.0,35.0,28.2
ST5,2018-05-01 13:00:00,7.0,38.0,34.9
ST5,2018-05-01 14:00:00,7.0,40.0,34.0
ST5,2018-05-01 15:00:00,6.0,27.0,32.4
ST5,2018-05-01 16:00:00,2.0,17.0,21.7
ST5,2018-05-01 17:00:00,1.0,17.0,20.8
ST5,2018-05-01 18:00:00,,22.0,30.4
ST5,2018-05-01 19:00:00,7.0,,29.2
ST5,2018-05-01 20:00:00,6.0,13.0,26.2
ST5,2018-05-01 21:00:00,5.0,13.0,18.1
ST5,2018-05-01 22:00:00,6.0,9.0,17.2
ST5,2018-05-01 23:00:00,4.0,11.0,13.3
ST5,2018-05-02 00:00:00,4.0,10.0,18.5
ST5,2018-05-02 01:00:00,5.0,6.0,10.3
ST5,2018-05-02 02:00:00,3.0,15.0,14.4
ST5,2018-05-02 03:00:00,3.0,14.0,21.2
ST5,2018-05-02 04:00:00,5.0,,32.0
ST5,2018-05-02 05:00:00,4.0,19.0,52.8
ST5,2018-05-02 06:00:00,6.0,28.0,59.3
ST5,2018-05-02 07:00:00,5.0,12.0,52.5
ST5,2018-05-02 08:00:00,5.0,9.0,42.8
ST5,2018-05-02 09:00:00,5.0,8.0,39.4
ST5,2018-05-02 10:00:00,5.0,7.0,47.0
ST5,2018-05-02 11:00:00,5.0,6.0,55.7
ST5,2018-05-02 12:00:00,3.0,8.0,30.2
ST5,2018-05-02 13:00:00,2.0,6.0,24.1
ST5,2018-05-02 14:00:00,4.0,12.0,34.0
ST5,2018-05-02 15:00:00,5.0,8.0,30.0
ST5,2018-05-02 16:00:00,5.0,4.0,24.9
ST5,2018-05-02 17:00:00,5.0,15.0,20.9
ST5,2018-05-02 18:00:00,3.0,18.0,27.7
ST5,2018-05-02 19:00:00,5.0,18.0,27.8
ST5,2018-05-02 20:00:00,5.0,15.0,39.3
ST5,2018-05-02 21:00:00,7.0,16.0,48.3
ST5,2018-05-02 22:00:00,7.0,16.0,29.1
ST5,2018-05-02 23:00:00,8.0,18.0,31.3
ST5,2018-05-03 00:00:00,9.0,,18.2
ST5,2018-05-03 01:00:00,6.0,,21.1
ST5,2018-05-03 02:00:00,8.0,,15.7
ST5,2018-05-03 03:00:00,7.0,,16.0
ST5,2018-05-03 04:00:00,12.0,15.0,19.1
ST5,2018-05-03 05:00:00,11.0,15.0,26.7
ST5,2018-05-03 06:00:00,,36.0,49.6
ST5,2018-05-03 07:00:00,12.0,37.0,47.9
ST5,2018-05-03 08:00:00,11.0,48.0,44.3
ST5,2018-05-03 09:00:00,16.0,47.0,42.7
ST5,2018-05-03 10:00:00,9.0,40.0,31.2
ST5,2018-05-03 11:00:00,5.0,27.0,27.9
ST5,2018-05-03 12:00:00,1.0,26.0,28.2
ST5,2018-05-03 13:00:00,,26.0,27.5
ST5,2018-05-03 14:00:00,2.0,19.0,26.3
ST5,2018-05-03 15:00:00,6.0,14.0,26.3
ST5,2018-05-03 16:00:00,6.0,16.0,
ST5,2018-05-03 17:00:00,11.0,22.0,34.0
ST5,2018-05-03 18:00:00,10.0,24.0,63.9
ST5,2018-05-03 19:00:00,17.0,,52.2
ST5,2018-05-03 20:00:00,10.0,21.0,33.9
ST5,2018-05-03 21:00:00,8.0,24.0,26.5
ST5,2018-05-03 22:00:00,13.0,20.0,24.9
ST5,2018-05-03 23:00:00,9.0,18.0,26.8
ST5,2018-05-04 00:00:00,11.0,,18.9
ST5,2018-05-04 01:00:00,8.0,,21.7
ST5,2018-05-04 02:00:00,8.0,,21.8
ST5,2018-05-04 03:00:00,8.0,,13.7
ST5,2018-05-04 04:00:00,6.0,24.0,28.3
ST5,2018-05-04 05:00:00,12.0,58.0,54.1
ST5,2018-05-04 06:00:00,16.0,47.0,56.1
ST5,2018-05-04 07:00:00,12.0,31.0,50.9
ST5,2018-05-04 08:00:00,11.0,39.0,35.3
ST5,2018-05-04 09:00:00,13.0,31.0,35.9
ST5,2018-05-04 10:00:00,11.0,35.0,30.9
ST5,2018-05-04 11:00:00,10.0,26.0,31.5
ST5,2018-05-04 12:00:00,8.0,34.0,25.4
ST5,2018-05-04 13:00:00,13.0,30.0,37.9
ST5,2018-05-04 14:00:00,11.0,23.0,32.7
ST5,2018-05-04 15:00:00,8.0,26.0,52.9
ST5,2018-05-04 16:00:00,11.0,24.0,34.9
ST5,2018-05-04 17:00:00,10.0,26.0,33.1
ST5,2018-05-04 18:00:00,18.0,26.0,38.8
ST5,2018-05-04 19:00:00,19.0,38.0,27.3
ST5,2018-05-04 20:00:00,,29.0,30.8
ST5,2018-05-04 21:00:00,18.0,35.0,33.7
ST5,2018-05-04 22:00:00,19.0,26.0,28.3
ST5,2018-05-04 23:00:00,18.0,23.0,37.2
ST5,2018-05-05 00:00:00,16.0,27.0,36.7
ST5,2018-05-05 01:00:00,18.0,25.0,39.8
ST5,2018-05-05 02:00:00,,20.0,42.1
ST5,2018-05-05 03:00:00,12.0,21.0,38.4
ST5,2018-05-05 04:00:00,9.0,19.0,38.6
ST5,2018-05-05 05:00:00,12.0,41.0,38.5
ST5,2018-05-05 06:00:00,13.0,24.0,38.9
ST5,2018-05-05 07:00:00,11.0,21.0,34.2
ST5,2018-05-05 08:00:00,11.0,20.0,34.6
ST5,2018-05-05 09:00:00,12.0,17.0,23.0
ST5,2018-05-05 10:00:00,11.0,26.0,23.0
ST5,2018-05-05 11:00:00,10.0,20.0,18.8
ST5,2018-05-05 12:00:00,7.0,17.0,10.8
ST5,2018-05-05 13:00:00,,19.0,12.6
ST5,2018-05-05 14:00:00,6.0,14.0,11.8
ST5,2018-05-05 15:00:00,12.0,21.0,9.8
ST5,2018-05-05 16:00:00,11.0,22.0,10.8
ST5,2018-05-05 17:00:00,12.0,22.0,13.2
ST5,2018-05-05 18:00:00,19.0,23.0,15.4
ST5,2018-05-05 19:00:00,26.0,33.0,18.3
ST5,2018-05-05 20:00:00,28.0,42.0,21.9
ST5,2018-05-05 21:00:00,35.0,31.0,29.8
ST5,2018-05-05 22:00:00,34.0,38.0,34.2
ST5,2018-05-05 23:00:00,49.0,55.0,36.9
ST5,2018-05-06 00:00:00,42.0,51.0,37.2
ST5,2018-05-06 01:00:00,46.0,53.0,33.2
ST5,2018-05-06 02:00:00,38.0,,29.3
ST5,2018-05-06 03:00:00,29.0,32.0,36.0
ST5,2018-05-06 04:00:00,26.0,38.0,32.2
ST5,2018-05-06 05:00:00,30.0,35.0,30.1
ST5,2018-05-06 06:00:00,32.0,38.0,36.3
ST5,2018-05-06 07:00:00,,,24.4
ST5,2018-05-06 08:00:00,,,26.4
ST5,2018-05-06 09:00:00,23.0,36.0,25.6
ST5,2018-05-06 10:00:00,19.0,25.0,19.1
ST5,2018-05-06 11:00:00,16.0,24.0,15.4
ST5,2018-05-06 12:00:00,10.0,27.0,16.5
ST5,2018-05-06 13:00:00,11.0,27.0,13.0
ST5,2018-05-06 14:00:00,,28.0,11.0
ST5,2018-05-06 15:00:00,17.0,24.0,13.1
ST5,2018-05-06 16:00:00,17.0,28.0,15.2
ST5,2018-05-06 17:00:00,14.0,27.0,17.8
ST5,2018-05-06 18:00:00,21.0,29.0,22.1
ST5,2018-05-06 19:00:00,25.0,32.0,29.6
ST5,2018-05-06 20:00:00,29.0,39.0,40.4
ST5,2018-05-06 21:00:00,45.0,45.0,43.9
ST5,2018-05-06 22:00:00,48.0,57.0,53.4
ST5,2018-05-06 23:00:00,54.0,64.0,62.0
ST5,2018-05-07 00:00:00,82.0,90.0,75.3
ST5,2018-05-07 01:00:00,57.0,,62.9
ST5,2018-05-07 02:00:00,47.0,54.0,50.5
ST5,2018-05-07 03:00:00,55.0,54.0,42.0
ST5,2018-05-07 04:00:00,52.0,70.0,43.0
ST5,2018-05-07 05:00:00,56.0,69.0,38.3
ST5,2018-05-07 06:00:00,57.0,62.0,52.6
ST5,2018-05-07 07:00:00,43.0,56.0,50.5
ST5,2018-05-07 08:00:00,27.0,32.0,37.4
ST5,2018-05-07 09:00:00,26.0,,32.2
ST5,2018-05-07 10:00:00,17.0,22.0,24.1
ST5,2018-05-07 11:00:00,10.0,18.0,20.7
ST5,2018-05-07 12:00:00,10.0,26.0,18.7
ST5,2018-05-07 13:00:00,18.0,,17.6
ST5,2018-05-07 14:00:00,,,
ST5,2018-05-07 15:00:00,,,
ST5,2018-05-07 16:00:00,,,
ST5,2018-05-07 17:00:00,,,
ST5,2018-05-07 18:00:00,,,
ST5,2018-05-07 19:00:00,,,
ST5,2018-05-07 20:00:00,,,
ST5,2018-05-07 21:00:00,,,
ST5,2018-05-07 22:00:00,,,
ST5,2018-05-07 23:00:00,,,62.9
ST5,2018-05-08 00:00:00,31.0,39.0,64.3
ST5,2018-05-08 01:00:00,25.0,33.0,43.1
ST5,2018-05-08 02:00:00,23.0,22.0,31.8
ST5,2018-05-08 03:00:00,16.0,29.0,38.2
ST5,2018-05-08 04:00:00,23.0,22.0,39.0
ST5,2018-05-08 05:00:00,20.0,38.0,44.7
ST5,2018-05-08 06:00:00,42.0,145.0,61.1
ST5,2018-05-08 07:00:00,33.0,56.0,71.3
ST5,2018-05-08 08:00:00,23.0,63.0,68.4
ST5,2018-05-08 09:00:00,21.0,50.0,45.8
ST5,2018-05-08 10:00:00,16.0,44.0,41.8
ST5,2018-05-08 11:00:00,14.0,44.0,36.7
ST5,2018-05-08 12:00:00,18.0,46.0,46.1
ST5,2018-05-08 13:00:00,22.0,48.0,39.9
ST5,2018-05-08 14:00:00,17.0,38.0,45.3
ST5,2018-05-08 15:00:00,17.0,38.0,36.2
ST5,2018-05-08 16:00:00,13.0,34.0,30.5
ST5,2018-05-08 17:00:00,11.0,26.0,23.6
ST5,2018-05-08 18:00:00,21.0,21.0,15.7
ST5,2018-05-08 19:00:00,20.0,12.0,11.9
ST5,2018-05-08 20:00:00,9.0,12.0,12.7
ST5,2018-05-08 21:00:00,10.0,12.0,10.9
ST5,2018-05-08 22:00:00,11.0,24.0,13.9
ST5,2018-05-08 23:00:00,13.0,23.0,19.9
ST5,2018-05-09 00:00:00,14.0,25.0,20.4
ST5,2018-05-09 01:00:00,14.0,27.0,18.1
ST5,2018-05-09 02:00:00,17.0,35.0,16.6
ST5,2018-05-09 03:00:00,12.0,25.0,20.7
ST5,2018-05-09 04:00:00,15.0,21.0,24.3
ST5,2018-05-09 05:00:00,19.0,47.0,35.6
ST5,2018-05-09 06:00:00,16.0,38.0,58.5
ST5,2018-05-09 07:00:00,15.0,33.0,43.3
ST5,2018-05-09 08:00:00,10.0,27.0,44.7
ST5,2018-05-09 09:00:00,7.0,26.0,32.6
ST5,2018-05-09 10:00:00,6.0,25.0,28.3
ST5,2018-05-09 11:00:00,9.0,32.0,27.3
ST5,2018-05-09 12:00:00,8.0,32.0,24.0
ST5,2018-05-09 13:00:00,6.0,26.0,34.5
ST5,2018-05-09 14:00:00,8.0,27.0,32.2
ST5,2018-05-09 15:00:00,9.0,36.0,35.6
ST5,2018-05-09 16:00:00,12.0,45.0,45.6
ST5,2018-05-09 17:00:00,14.0,29.0,25.9
ST5,2018-05-09 18:00:00,13.0,26.0,22.4
ST5,2018-05-09 19:00:00,8.0,18.0,19.2
ST5,2018-05-09 20:00:00,10.0,21.0,17.0
ST5,2018-05-09 21:00:00,10.0,19.0,12.5
ST5,2018-05-09 22:00:00,8.0,18.0,12.2
ST5,2018-05-09 23:00:00,14.0,24.0,7.6
ST5,2018-05-10 00:00:00,11.0,20.0,9.6
ST5,2018-05-10 01:00:00,12.0,28.0,7.6
ST5,2018-05-10 02:00:00,8.0,15.0,8.4
ST5,2018-05-10 03:00:00,7.0,15.0,12.8
ST5,2018-05-10 04:00:00,6.0,9.0,14.6
ST5,2018-05-10 05:00:00,10.0,13.0,29.6
ST5,2018-05-10 06:00:00,9.0,20.0,41.6
ST5,2018-05-10 07:00:00,8.0,30.0,32.0
ST5,2018-05-10 08:00:00,7.0,34.0,27.6
ST5,2018-05-10 09:00:00,7.0,33.0,23.1
ST5,2018-05-10 10:00:00,5.0,24.0,31.5
ST5,2018-05-10 11:00:00,5.0,30.0,23.1
ST5,2018-05-10 12:00:00,5.0,25.0,29.1
ST5,2018-05-10 13:00:00,3.0,22.0,23.4
ST5,2018-05-10 14:00:00,4.0,24.0,24.5
ST5,2018-05-10 15:00:00,9.0,22.0,34.0
ST5,2018-05-10 16:00:00,8.0,16.0,26.2
ST5,2018-05-10 17:00:00,8.0,21.0,32.4
ST5,2018-05-10 18:00:00,10.0,27.0,36.6
ST5,2018-05-10 19:00:00,8.0,21.0,30.5
ST5,2018-05-10 20:00:00,7.0,22.0,25.1
ST5,2018-05-10 21:00:00,11.0,27.0,47.4
ST5,2018-05-10 22:00:00,13.0,17.0,43.8
ST5,2018-05-10 23:00:00,8.0,16.0,38.7
ST5,2018-05-11 00:00:00,12.0,17.0,44.5
ST5,2018-05-11 01:00:00,12.0,19.0,36.9
ST5,2018-05-11 02:00:00,7.0,21.0,35.7
ST5,2018-05-11 03:00:00,6.0,21.0,30.7
ST5,2018-05-11 04:00:00,10.0,23.0,42.9
ST5,2018-05-11 05:00:00,11.0,31.0,48.0
ST5,2018-05-11 06:00:00,7.0,38.0,42.1
ST5,2018-05-11 07:00:00,8.0,40.0,39.5
ST5,2018-05-11 08:00:00,9.0,34.0,31.8
ST5,2018-05-11 09:00:00,12.0,44.0,34.8
ST5,2018-05-11 10:00:00,9.0,47.0,30.0
ST5,2018-05-11 11:00:00,7.0,44.0,36.4
ST5,2018-05-11 12:00:00,5.0,36.0,29.4
ST5,2018-05-11 13:00:00,8.0,49.0,39.5
ST5,2018-05-11 14:00:00,10.0,32.0,35.9
ST5,2018-05-11 15:00:00,12.0,29.0,43.6
ST5,2018-05-11 16:00:00,11.0,23.0,35.5
ST5,2018-05-11 17:00:00,12.0,21.0,21.8
ST5,2018-05-11 18:00:00,14.0,19.0,21.2
ST5,2018-05-11 19:00:00,16.0,27.0,19.6
ST5,2018-05-11 20:00:00,15.0,19.0,17.1
ST5,2018-05-11 21:00:00,13.0,21.0,19.5
ST5,2018-05-11 22:00:00,11.0,26.0,21.0
ST5,2018-05-11 23:00:00,12.0,37.0,35.5
ST5,2018-05-12 00:00:00,17.0,22.0,28.9
ST5,2018-05-12 01:00:00,15.0,24.0,19.4
ST5,2018-05-12 02:00:00,11.0,20.0,15.9
ST5,2018-05-12 03:00:00,12.0,19.0,20.1
ST5,2018-05-12 04:00:00,13.0,23.0,25.2
ST5,2018-05-12 05:00:00,9.0,29.0,36.0
ST5,2018-05-12 06:00:00,10.0,35.0,23.8
ST5,2018-05-12 07:00:00,7.0,29.0,29.9
ST5,2018-05-12 08:00:00,16.0,37.0,30.5
ST5,2018-05-12 09:00:00,14.0,21.0,33.0
ST5,2018-05-12 10:00:00,12.0,29.0,34.7
ST5,2018-05-12 11:00:00,8.0,19.0,35.8
ST5,2018-05-12 12:00:00,5.0,18.0,43.4
ST5,2018-05-12 13:00:00,11.0,20.0,45.6
ST5,2018-05-12 14:00:00,12.0,17.0,40.2
ST5,2018-05-12 15:00:00,8.0,10.0,39.6
ST5,2018-05-12 16:00:00,9.0,15.0,37.5
ST5,2018-05-12 17:00:00,8.0,16.0,29.5
ST5,2018-05-12 18:00:00,13.0,9.0,30.5
ST5,2018-05-12 19:00:00,10.0,16.0,26.4
ST5,2018-05-12 20:00:00,12.0,13.0,32.6
ST5,2018-05-12 21:00:00,12.0,19.0,38.1
ST5,2018-05-12 22:00:00,9.0,11.0,29.1
ST5,2018-05-12 23:00:00,19.0,17.0,23.9
ST5,2018-05-13 00:00:00,18.0,20.0,21.8
ST5,2018-05-13 01:00:00,21.0,19.0,17.0
ST5,2018-05-13 02:00:00,23.0,17.0,17.5
ST5,2018-05-13 03:00:00,16.0,21.0,15.2
ST5,2018-05-13 04:00:00,11.0,13.0,10.9
ST5,2018-05-13 05:00:00,9.0,16.0,15.8
ST5,2018-05-13 06:00:00,17.0,21.0,16.8
ST5,2018-05-13 07:00:00,15.0,24.0,19.0
ST5,2018-05-13 08:00:00,14.0,25.0,21.5
ST5,2018-05-13 09:00:00,14.0,24.0,19.9
ST5,2018-05-13 10:00:00,8.0,20.0,13.7
ST5,2018-05-13 11:00:00,7.0,19.0,20.3
ST5,2018-05-13 12:00:00,9.0,14.0,16.5
ST5,2018-05-13 13:00:00,6.0,10.0,19.5
ST5,2018-05-13 14:00:00,5.0,17.0,17.3
ST5,2018-05-13 15:00:00,4.0,10.0,14.4
ST5,2018-05-13 16:00:00,5.0,10.0,13.9
ST5,2018-05-13 17:00:00,5.0,10.0,18.7
ST5,2018-05-13 18:00:00,6.0,17.0,19.2
ST5,2018-05-13 19:00:00,17.0,22.0,26.2
ST5,2018-05-13 20:00:00,19.0,25.0,33.5
ST5,2018-05-13 21:00:00,25.0,32.0,46.2
ST5,2018-05-13 22:00:00,29.0,42.0,46.9
ST5,2018-05-13 23:00:00,25.0,35.0,46.2
ST5,2018-05-14 00:00:00,26.0,29.0,47.3
ST5,2018-05-14 01:00:00,22.0,25.0,43.2
ST5,2018-05-14 02:00:00,19.0,22.0,32.4
ST5,2018-05-14 03:00:00,14.0,24.0,34.9
ST5,2018-05-14 04:00:00,7.0,19.0,39.1
ST5,2018-05-14 05:00:00,3.0,23.0,62.7
ST5,2018-05-14 06:00:00,4.0,11.0,46.3
ST5,2018-05-14 07:00:00,3.0,21.0,43.4
ST5,2018-05-14 08:00:00,2.0,11.0,30.5
ST5,2018-05-14 09:00:00,2.0,17.0,20.5
ST5,2018-05-14 10:00:00,5.0,21.0,17.9
ST5,2018-05-14 11:00:00,4.0,21.0,14.1
ST5,2018-05-14 12:00:00,5.0,18.0,12.0
ST5,2018-05-14 13:00:00,13.0,17.0,12.9
ST5,2018-05-14 14:00:00,9.0,15.0,13.0
ST5,2018-05-14 15:00:00,7.0,15.0,15.8
ST5,2018-05-14 16:00:00,6.0,13.0,11.3
ST5,2018-05-14 17:00:00,6.0,14.0,13.4
ST5,2018-05-14 18:00:00,3.0,18.0,13.6
ST5,2018-05-14 19:00:00,2.0,12.0,13.7
ST5,2018-05-14 20:00:00,6.0,10.0,8.8
ST5,2018-05-14 21:00:00,7.0,16.0,24.0
ST5,2018-05-14 22:00:00,8.0,13.0,25.2
ST5,2018-05-14 23:00:00,5.0,14.0,23.8
ST5,2018-05-15 00:00:00,6.0,14.0,26.9
ST5,2018-05-15 01:00:00,6.0,15.0,29.9
ST5,2018-05-15 02:00:00,4.0,12.0,33.6
ST5,2018-05-15 03:00:00,4.0,19.0,32.2
ST5,2018-05-15 04:00:00,10.0,20.0,46.8
ST5,2018-05-15 05:00:00,12.0,26.0,56.6
ST5,2018-05-15 06:00:00,11.0,21.0,61.3
ST5,2018-05-15 07:00:00,8.0,19.0,56.4
ST5,2018-05-15 08:00:00,6.0,22.0,39.6
ST5,2018-05-15 09:00:00,6.0,30.0,38.6
ST5,2018-05-15 10:00:00,6.0,25.0,38.8
ST5,2018-05-15 11:00:00,4.0,26.0,34.3
ST5,2018-05-15 12:00:00,2.0,22.0,31.1
ST5,2018-05-15 13:00:00,6.0,22.0,21.8
ST5,2018-05-15 14:00:00,9.0,23.0,20.6
ST5,2018-05-15 15:00:00,12.0,26.0,19.3
ST5,2018-05-15 16:00:00,11.0,21.0,18.5
ST5,2018-05-15 17:00:00,9.0,13.0,12.1
ST5,2018-05-15 18:00:00,11.0,17.0,14.4
ST5,2018-05-15 19:00:00,16.0,20.0,25.3
ST5,2018-05-15 20:00:00,21.0,22.0,25.5
ST5,2018-05-15 21:00:00,9.0,21.0,28.3
ST5,2018-05-15 22:00:00,12.0,23.0,27.6
ST5,2018-05-15 23:00:00,15.0,22.0,29.2
ST5,2018-05-16 00:00:00,73.0,252.0,26.6
ST5,2018-05-16 01:00:00,14.0,20.0,14.4
ST5,2018-05-16 02:00:00,8.0,11.0,13.4
ST5,2018-05-16 03:00:00,10.0,6.0,12.2
ST5,2018-05-16 04:00:00,6.0,9.0,14.1
ST5,2018-05-16 05:00:00,6.0,9.0,18.3
ST5,2018-05-16 06:00:00,7.0,12.0,19.5
ST5,2018-05-16 07:00:00,7.0,13.0,19.0
ST5,2018-05-16 08:00:00,15.0,24.0,19.1
ST5,2018-05-16 09:00:00,17.0,21.0,15.1
ST5,2018-05-16 10:00:00,17.0,26.0,16.2
ST5,2018-05-16 11:00:00,15.0,30.0,11.9
ST5,2018-05-16 12:00:00,,,
ST5,2018-05-16 13:00:00,9.0,27.0,9.2
ST5,2018-05-16 14:00:00,11.0,27.0,12.7
ST5,2018-05-16 15:00:00,10.0,27.0,14.0
ST5,2018-05-16 16:00:00,10.0,27.0,12.0
ST5,2018-05-16 17:00:00,7.0,21.0,9.1
ST5,2018-05-16 18:00:00,5.0,26.0,9.8
ST5,2018-05-16 19:00:00,6.0,17.0,11.3
ST5,2018-05-16 20:00:00,7.0,19.0,7.9
ST5,2018-05-16 21:00:00,10.0,20.0,7.5
ST5,2018-05-16 22:00:00,7.0,19.0,7.8
ST5,2018-05-16 23:00:00,6.0,20.0,7.1
ST5,2018-05-17 00:00:00,8.0,19.0,6.8
ST5,2018-05-17 01:00:00,6.0,20.0,5.8
ST5,2018-05-17 02:00:00,4.0,17.0,4.7
ST5,2018-05-17 03:00:00,9.0,20.0,5.6
ST5,2018-05-17 04:00:00,6.0,22.0,10.2
ST5,2018-05-17 05:00:00,6.0,21.0,13.7
ST5,2018-05-17 06:00:00,6.0,19.0,16.8
ST5,2018-05-17 07:00:00,4.0,19.0,16.4
